id_entrega,fecha,zona,tipo_pedido,clima,trafico,tiempo_entrega,retraso,lat,lng
11199,2025-03-05 11:09:34.006872,San Salvador,Tienda en línea,Soleado,Alto,30,9,13.6929,-89.2182
11200,2025-07-25 06:09:55.001402,San Salvador,Tienda en línea,Nublado,Alto,61,27,13.6929,-89.2182
11201,2025-05-09 22:10:42.047622,La Libertad,Supermercado,Soleado,Medio,41,14,13.4883,-89.3222
11202,2025-04-25 07:31:12.739440,Santa Ana,Supermercado,Lluvioso,Bajo,37,0,13.9942,-89.5597
11203,2025-06-20 15:58:15.265538,San Miguel,Farmacia,Lluvioso,Medio,59,21,13.4833,-88.1833
11204,2025-08-25 16:59:10.014223,San Miguel,Farmacia,Soleado,Medio,25,3,13.4833,-88.1833
11205,2025-05-10 06:49:08.985585,Santa Ana,Supermercado,Lluvioso,Medio,50,12,13.9942,-89.5597
11206,2025-07-11 21:52:07.520020,La Libertad,Supermercado,Lluvioso,Bajo,27,0,13.4883,-89.3222
11207,2025-04-09 04:05:10.346317,La Libertad,Restaurante,Lluvioso,Bajo,46,25,13.4883,-89.3222
11208,2025-08-23 22:55:17.265291,San Salvador,Farmacia,Soleado,Alto,53,28,13.6929,-89.2182
11209,2025-04-29 02:20:32.064197,La Libertad,Farmacia,Soleado,Bajo,25,0,13.4883,-89.3222
11210,2025-07-02 18:31:19.098152,San Miguel,Tienda en línea,Soleado,Bajo,36,0,13.4833,-88.1833
11211,2025-03-25 03:27:13.864884,San Miguel,Tienda en línea,Soleado,Medio,22,0,13.4833,-88.1833
11212,2025-06-09 13:39:38.216820,La Libertad,Restaurante,Lluvioso,Alto,69,44,13.4883,-89.3222
11213,2025-04-20 10:59:55.470257,Santa Ana,Restaurante,Lluvioso,Alto,65,37,13.9942,-89.5597
11214,2025-06-18 20:49:42.131116,San Miguel,Farmacia,Soleado,Bajo,30,5,13.4833,-88.1833
11215,2025-08-07 10:12:06.899609,La Libertad,Restaurante,Lluvioso,Bajo,23,0,13.4883,-89.3222
11216,2025-03-09 14:06:20.468475,San Salvador,Restaurante,Nublado,Bajo,49,19,13.6929,-89.2182
11217,2025-07-25 18:23:10.502848,Santa Ana,Supermercado,Soleado,Alto,46,16,13.9942,-89.5597
11218,2025-05-26 21:11:58.185977,San Miguel,Farmacia,Soleado,Medio,40,5,13.4833,-88.1833
11219,2025-06-17 00:25:28.057663,San Salvador,Supermercado,Soleado,Medio,44,10,13.6929,-89.2182
11220,2025-04-29 10:53:06.603584,La Libertad,Supermercado,Soleado,Medio,33,0,13.4883,-89.3222
11221,2025-03-10 02:50:17.557923,San Salvador,Tienda en línea,Lluvioso,Medio,52,21,13.6929,-89.2182
11222,2025-06-19 02:26:02.841168,La Libertad,Farmacia,Soleado,Medio,50,27,13.4883,-89.3222
11223,2025-06-23 18:38:30.418116,San Salvador,Farmacia,Nublado,Medio,40,19,13.6929,-89.2182
11224,2025-03-31 21:16:04.949980,San Salvador,Farmacia,Nublado,Alto,53,21,13.6929,-89.2182
11225,2025-03-02 14:44:45.190316,San Salvador,Tienda en línea,Nublado,Alto,52,26,13.6929,-89.2182
11226,2025-03-04 23:55:53.017272,Santa Ana,Farmacia,Soleado,Bajo,26,2,13.9942,-89.5597
11227,2025-08-20 20:37:04.911107,Santa Ana,Restaurante,Lluvioso,Medio,59,22,13.9942,-89.5597
11228,2025-04-06 07:00:23.423158,La Libertad,Tienda en línea,Soleado,Bajo,19,0,13.4883,-89.3222
11229,2025-04-20 16:57:43.759558,La Libertad,Restaurante,Soleado,Bajo,33,0,13.4883,-89.3222
11230,2025-07-22 21:10:05.622823,Santa Ana,Tienda en línea,Lluvioso,Bajo,44,9,13.9942,-89.5597
11231,2025-03-27 15:43:14.818828,La Libertad,Supermercado,Nublado,Medio,50,15,13.4883,-89.3222
11232,2025-07-01 11:01:27.066773,San Miguel,Supermercado,Nublado,Bajo,42,2,13.4833,-88.1833
11233,2025-07-06 12:33:33.294262,San Salvador,Restaurante,Soleado,Alto,38,3,13.6929,-89.2182
11234,2025-07-29 21:34:19.011485,Santa Ana,Restaurante,Lluvioso,Medio,42,21,13.9942,-89.5597
11235,2025-06-20 00:46:19.254611,Santa Ana,Restaurante,Soleado,Bajo,40,15,13.9942,-89.5597
11236,2025-06-18 20:44:23.205347,Santa Ana,Tienda en línea,Nublado,Medio,47,21,13.9942,-89.5597
11237,2025-08-19 09:24:31.953788,Santa Ana,Supermercado,Nublado,Alto,63,29,13.9942,-89.5597
11238,2025-08-07 17:56:06.973510,La Libertad,Supermercado,Soleado,Alto,53,29,13.4883,-89.3222
11239,2025-04-03 05:58:33.315091,Santa Ana,Tienda en línea,Lluvioso,Bajo,40,17,13.9942,-89.5597
11240,2025-05-02 09:10:33.620923,San Salvador,Restaurante,Lluvioso,Bajo,39,15,13.6929,-89.2182
11241,2025-07-06 15:51:04.886059,Santa Ana,Farmacia,Nublado,Medio,42,17,13.9942,-89.5597
11242,2025-04-26 11:02:58.346766,San Salvador,Tienda en línea,Nublado,Medio,49,23,13.6929,-89.2182
11243,2025-07-11 11:05:28.274364,San Salvador,Restaurante,Lluvioso,Medio,42,14,13.6929,-89.2182
11244,2025-06-18 10:31:31.555772,Santa Ana,Restaurante,Nublado,Medio,39,0,13.9942,-89.5597
11245,2025-07-28 00:17:05.554615,San Miguel,Restaurante,Nublado,Bajo,35,15,13.4833,-88.1833
11246,2025-03-26 18:22:30.868068,La Libertad,Tienda en línea,Lluvioso,Bajo,28,5,13.4883,-89.3222
11247,2025-07-24 10:52:19.904700,San Salvador,Farmacia,Nublado,Medio,41,12,13.6929,-89.2182
11248,2025-04-21 03:02:57.622028,San Salvador,Farmacia,Lluvioso,Medio,40,13,13.6929,-89.2182
11249,2025-05-27 02:53:12.945994,San Salvador,Supermercado,Lluvioso,Alto,61,34,13.6929,-89.2182
11250,2025-07-16 14:05:34.512527,Santa Ana,Restaurante,Soleado,Alto,30,0,13.9942,-89.5597
11251,2025-03-31 07:35:40.987264,San Miguel,Tienda en línea,Lluvioso,Bajo,40,18,13.4833,-88.1833
11252,2025-04-20 08:22:27.948458,La Libertad,Tienda en línea,Soleado,Bajo,28,6,13.4883,-89.3222
11253,2025-07-25 21:37:06.007256,San Salvador,Tienda en línea,Lluvioso,Alto,50,18,13.6929,-89.2182
11254,2025-05-25 19:18:54.669122,San Miguel,Restaurante,Lluvioso,Medio,52,14,13.4833,-88.1833
11255,2025-07-21 16:49:52.310848,San Miguel,Restaurante,Soleado,Alto,57,33,13.4833,-88.1833
11256,2025-05-21 19:52:17.711300,San Salvador,Tienda en línea,Nublado,Medio,42,7,13.6929,-89.2182
11257,2025-08-04 17:19:10.113611,La Libertad,Farmacia,Nublado,Bajo,38,13,13.4883,-89.3222
11258,2025-05-12 20:33:55.564932,Santa Ana,Supermercado,Nublado,Bajo,43,8,13.9942,-89.5597
11259,2025-08-03 09:30:21.312491,San Miguel,Tienda en línea,Soleado,Medio,31,2,13.4833,-88.1833
11260,2025-07-01 15:02:09.437306,Santa Ana,Restaurante,Nublado,Medio,40,11,13.9942,-89.5597
11261,2025-08-09 23:12:02.862909,San Miguel,Farmacia,Soleado,Medio,28,0,13.4833,-88.1833
11262,2025-04-07 23:02:01.668547,San Salvador,Supermercado,Soleado,Alto,60,33,13.6929,-89.2182
11263,2025-08-30 06:51:13.881695,La Libertad,Farmacia,Nublado,Medio,30,5,13.4883,-89.3222
11264,2025-08-08 20:39:13.049548,San Miguel,Farmacia,Soleado,Bajo,16,0,13.4833,-88.1833
11265,2025-06-27 12:10:06.826187,San Salvador,Tienda en línea,Lluvioso,Bajo,35,9,13.6929,-89.2182
11266,2025-04-25 00:49:52.673332,San Salvador,Supermercado,Soleado,Alto,42,13,13.6929,-89.2182
11267,2025-08-03 22:22:23.845349,San Salvador,Restaurante,Soleado,Alto,32,0,13.6929,-89.2182
11268,2025-07-04 12:56:53.184966,San Salvador,Tienda en línea,Soleado,Medio,43,21,13.6929,-89.2182
11269,2025-07-07 16:37:33.298354,La Libertad,Restaurante,Soleado,Medio,51,12,13.4883,-89.3222
11270,2025-05-10 20:35:47.633456,La Libertad,Farmacia,Nublado,Alto,31,0,13.4883,-89.3222
11271,2025-06-10 08:13:58.203236,San Salvador,Farmacia,Lluvioso,Medio,49,16,13.6929,-89.2182
11272,2025-04-21 15:08:23.320674,San Miguel,Farmacia,Lluvioso,Alto,37,15,13.4833,-88.1833
11273,2025-07-16 20:16:47.487292,La Libertad,Tienda en línea,Soleado,Bajo,44,11,13.4883,-89.3222
11274,2025-04-05 02:08:33.700226,Santa Ana,Restaurante,Nublado,Alto,56,17,13.9942,-89.5597
11275,2025-06-21 11:05:43.503136,Santa Ana,Tienda en línea,Nublado,Alto,41,19,13.9942,-89.5597
11276,2025-07-19 12:30:31.706123,Santa Ana,Farmacia,Nublado,Medio,51,17,13.9942,-89.5597
11277,2025-03-29 17:41:01.514887,San Salvador,Supermercado,Lluvioso,Alto,46,6,13.6929,-89.2182
11278,2025-06-18 13:07:47.228161,San Miguel,Supermercado,Nublado,Medio,50,23,13.4833,-88.1833
11279,2025-04-24 02:08:58.530865,Santa Ana,Tienda en línea,Nublado,Alto,44,14,13.9942,-89.5597
11280,2025-05-29 23:46:49.077939,Santa Ana,Supermercado,Nublado,Bajo,42,4,13.9942,-89.5597
11281,2025-04-21 06:03:10.735337,Santa Ana,Farmacia,Soleado,Medio,46,15,13.9942,-89.5597
11282,2025-05-28 03:34:09.425863,Santa Ana,Tienda en línea,Lluvioso,Bajo,39,15,13.9942,-89.5597
11283,2025-05-12 18:28:09.300959,La Libertad,Restaurante,Soleado,Bajo,33,7,13.4883,-89.3222
11284,2025-07-07 14:50:50.573966,San Salvador,Restaurante,Nublado,Bajo,44,5,13.6929,-89.2182
11285,2025-08-21 10:15:25.952243,La Libertad,Farmacia,Nublado,Medio,51,23,13.4883,-89.3222
11286,2025-06-08 08:53:59.561102,Santa Ana,Tienda en línea,Nublado,Bajo,26,0,13.9942,-89.5597
11287,2025-05-19 02:46:07.772053,San Miguel,Restaurante,Soleado,Bajo,16,0,13.4833,-88.1833
11288,2025-05-10 03:30:20.770369,San Salvador,Tienda en línea,Lluvioso,Bajo,44,6,13.6929,-89.2182
11289,2025-08-09 14:52:57.233262,Santa Ana,Tienda en línea,Nublado,Bajo,39,19,13.9942,-89.5597
11290,2025-07-23 22:12:34.110162,La Libertad,Restaurante,Soleado,Bajo,15,0,13.4883,-89.3222
11291,2025-03-28 06:21:00.027585,San Salvador,Restaurante,Nublado,Medio,25,4,13.6929,-89.2182
11292,2025-06-08 15:47:30.970184,La Libertad,Farmacia,Soleado,Alto,39,0,13.4883,-89.3222
11293,2025-08-11 18:29:00.728477,San Miguel,Supermercado,Nublado,Bajo,18,0,13.4833,-88.1833
11294,2025-05-05 00:14:44.476958,La Libertad,Tienda en línea,Lluvioso,Medio,67,45,13.4883,-89.3222
11295,2025-07-26 21:30:08.264072,La Libertad,Supermercado,Lluvioso,Bajo,55,29,13.4883,-89.3222
11296,2025-07-17 23:33:25.848467,Santa Ana,Farmacia,Soleado,Medio,23,0,13.9942,-89.5597
11297,2025-07-14 01:32:26.088440,La Libertad,Restaurante,Soleado,Medio,38,8,13.4883,-89.3222
11298,2025-06-28 00:40:12.034334,Santa Ana,Tienda en línea,Soleado,Alto,50,26,13.9942,-89.5597
11299,2025-04-24 11:28:05.548064,San Salvador,Farmacia,Lluvioso,Alto,60,40,13.6929,-89.2182
11300,2025-08-30 08:02:11.940953,La Libertad,Farmacia,Soleado,Alto,55,26,13.4883,-89.3222
11301,2025-04-15 07:05:11.464346,San Miguel,Farmacia,Lluvioso,Alto,63,42,13.4833,-88.1833
11302,2025-07-03 01:18:14.274816,San Salvador,Restaurante,Soleado,Alto,53,30,13.6929,-89.2182
11303,2025-04-28 15:17:15.777927,San Miguel,Tienda en línea,Nublado,Alto,48,12,13.4833,-88.1833
11304,2025-06-02 16:15:28.717089,La Libertad,Farmacia,Lluvioso,Alto,67,38,13.4883,-89.3222
11305,2025-05-21 22:05:57.412136,Santa Ana,Supermercado,Soleado,Bajo,45,23,13.9942,-89.5597
11306,2025-06-21 19:53:23.014553,San Salvador,Tienda en línea,Lluvioso,Medio,39,15,13.6929,-89.2182
11307,2025-08-12 14:41:03.974604,San Miguel,Supermercado,Nublado,Bajo,19,0,13.4833,-88.1833
11308,2025-07-05 17:18:10.763781,La Libertad,Restaurante,Nublado,Bajo,25,0,13.4883,-89.3222
11309,2025-08-10 06:05:20.062322,La Libertad,Restaurante,Nublado,Bajo,43,11,13.4883,-89.3222
11310,2025-05-21 04:05:40.134666,La Libertad,Restaurante,Soleado,Bajo,36,3,13.4883,-89.3222
11311,2025-04-02 14:41:13.271477,San Salvador,Farmacia,Lluvioso,Medio,57,33,13.6929,-89.2182
11312,2025-08-07 21:27:08.477551,San Miguel,Tienda en línea,Lluvioso,Medio,58,28,13.4833,-88.1833
11313,2025-05-11 01:30:32.957261,San Salvador,Tienda en línea,Lluvioso,Bajo,43,11,13.6929,-89.2182
11314,2025-05-22 23:58:54.860965,Santa Ana,Supermercado,Nublado,Bajo,28,0,13.9942,-89.5597
11315,2025-06-07 20:29:49.241251,San Miguel,Supermercado,Soleado,Bajo,26,0,13.4833,-88.1833
11316,2025-03-09 00:56:11.759263,San Salvador,Supermercado,Lluvioso,Alto,42,5,13.6929,-89.2182
11317,2025-03-21 18:16:24.300988,San Miguel,Restaurante,Lluvioso,Alto,69,29,13.4833,-88.1833
11318,2025-04-03 10:50:43.151482,San Miguel,Restaurante,Lluvioso,Bajo,35,5,13.4833,-88.1833
11319,2025-08-26 19:11:03.212702,La Libertad,Supermercado,Nublado,Alto,45,18,13.4883,-89.3222
11320,2025-04-17 07:26:28.238325,San Miguel,Supermercado,Soleado,Alto,48,27,13.4833,-88.1833
11321,2025-05-04 03:17:11.045028,San Salvador,Restaurante,Lluvioso,Alto,61,36,13.6929,-89.2182
11322,2025-07-21 23:47:26.992998,San Salvador,Supermercado,Soleado,Medio,30,0,13.6929,-89.2182
11323,2025-03-07 02:15:44.391556,La Libertad,Supermercado,Nublado,Alto,32,0,13.4883,-89.3222
11324,2025-07-02 19:27:04.654331,La Libertad,Tienda en línea,Soleado,Medio,32,12,13.4883,-89.3222
11325,2025-07-26 01:29:27.588378,Santa Ana,Supermercado,Soleado,Alto,32,3,13.9942,-89.5597
11326,2025-05-05 00:40:02.681767,San Salvador,Farmacia,Soleado,Medio,36,0,13.6929,-89.2182
11327,2025-08-08 14:56:38.871276,Santa Ana,Farmacia,Nublado,Bajo,34,0,13.9942,-89.5597
11328,2025-06-16 19:30:20.335354,San Miguel,Supermercado,Nublado,Alto,50,15,13.4833,-88.1833
11329,2025-07-16 02:38:08.595263,San Salvador,Farmacia,Lluvioso,Medio,40,7,13.6929,-89.2182
11330,2025-05-31 16:34:34.482293,La Libertad,Restaurante,Soleado,Alto,36,0,13.4883,-89.3222
11331,2025-08-29 07:41:55.679067,La Libertad,Farmacia,Nublado,Alto,33,10,13.4883,-89.3222
11332,2025-04-06 18:38:17.174229,San Salvador,Farmacia,Lluvioso,Bajo,34,14,13.6929,-89.2182
11333,2025-08-20 21:08:02.052761,San Salvador,Restaurante,Soleado,Medio,49,23,13.6929,-89.2182
11334,2025-05-19 01:47:46.322178,Santa Ana,Restaurante,Nublado,Medio,43,23,13.9942,-89.5597
11335,2025-07-12 00:30:31.194096,Santa Ana,Farmacia,Soleado,Medio,32,4,13.9942,-89.5597
11336,2025-07-15 09:34:42.090289,Santa Ana,Supermercado,Lluvioso,Alto,47,25,13.9942,-89.5597
11337,2025-06-21 12:53:13.611035,La Libertad,Tienda en línea,Nublado,Alto,58,27,13.4883,-89.3222
11338,2025-08-24 19:40:51.192065,San Miguel,Restaurante,Soleado,Alto,42,21,13.4833,-88.1833
11339,2025-04-24 22:45:02.435679,San Salvador,Restaurante,Soleado,Medio,32,0,13.6929,-89.2182
11340,2025-06-02 04:51:19.589522,San Salvador,Tienda en línea,Lluvioso,Alto,44,10,13.6929,-89.2182
11341,2025-05-17 06:28:36.573932,Santa Ana,Farmacia,Nublado,Bajo,20,0,13.9942,-89.5597
11342,2025-04-01 23:50:09.572824,San Salvador,Farmacia,Lluvioso,Bajo,47,15,13.6929,-89.2182
11343,2025-07-24 22:46:36.487071,Santa Ana,Restaurante,Nublado,Medio,42,17,13.9942,-89.5597
11344,2025-04-03 18:13:51.783633,La Libertad,Tienda en línea,Lluvioso,Bajo,58,33,13.4883,-89.3222
11345,2025-05-15 18:17:15.424979,Santa Ana,Farmacia,Lluvioso,Bajo,46,15,13.9942,-89.5597
11346,2025-05-21 15:27:01.458571,La Libertad,Farmacia,Lluvioso,Medio,38,5,13.4883,-89.3222
11347,2025-06-02 12:55:34.840654,San Salvador,Supermercado,Nublado,Medio,45,12,13.6929,-89.2182
11348,2025-06-20 05:35:08.195305,San Salvador,Restaurante,Lluvioso,Bajo,30,8,13.6929,-89.2182
11349,2025-03-16 21:40:25.689058,San Salvador,Farmacia,Lluvioso,Medio,33,4,13.6929,-89.2182
11350,2025-07-21 08:36:04.892439,La Libertad,Tienda en línea,Lluvioso,Alto,45,9,13.4883,-89.3222
11351,2025-08-11 03:07:02.428351,San Miguel,Supermercado,Nublado,Bajo,45,19,13.4833,-88.1833
11352,2025-07-06 22:17:43.041719,San Salvador,Tienda en línea,Soleado,Alto,42,4,13.6929,-89.2182
11353,2025-08-27 14:39:24.641072,Santa Ana,Restaurante,Soleado,Medio,34,9,13.9942,-89.5597
11354,2025-08-11 03:21:07.830709,Santa Ana,Farmacia,Nublado,Medio,48,28,13.9942,-89.5597
11355,2025-03-04 15:59:21.020841,San Miguel,Supermercado,Soleado,Alto,53,21,13.4833,-88.1833
11356,2025-03-31 07:52:21.643274,San Salvador,Restaurante,Soleado,Medio,41,5,13.6929,-89.2182
11357,2025-03-19 08:00:55.762076,San Salvador,Restaurante,Nublado,Bajo,30,0,13.6929,-89.2182
11358,2025-06-18 06:50:35.395011,San Salvador,Farmacia,Lluvioso,Bajo,36,0,13.6929,-89.2182
11359,2025-05-20 21:59:31.376013,San Miguel,Supermercado,Soleado,Medio,43,5,13.4833,-88.1833
11360,2025-07-27 12:55:23.284112,San Salvador,Farmacia,Soleado,Bajo,44,22,13.6929,-89.2182
11361,2025-06-12 09:10:34.167653,Santa Ana,Supermercado,Nublado,Medio,31,0,13.9942,-89.5597
11362,2025-04-09 12:00:52.858399,Santa Ana,Farmacia,Lluvioso,Bajo,29,0,13.9942,-89.5597
11363,2025-03-27 05:49:20.966297,Santa Ana,Farmacia,Soleado,Bajo,17,0,13.9942,-89.5597
11364,2025-07-01 07:31:08.900651,Santa Ana,Tienda en línea,Nublado,Alto,52,15,13.9942,-89.5597
11365,2025-05-08 20:47:33.926187,La Libertad,Supermercado,Soleado,Alto,28,0,13.4883,-89.3222
11366,2025-07-02 06:10:48.669966,San Salvador,Farmacia,Soleado,Bajo,35,0,13.6929,-89.2182
11367,2025-04-18 20:51:36.646064,Santa Ana,Supermercado,Lluvioso,Bajo,38,13,13.9942,-89.5597
11368,2025-03-16 18:03:31.560476,Santa Ana,Supermercado,Nublado,Alto,44,20,13.9942,-89.5597
11369,2025-06-17 22:39:44.888310,Santa Ana,Tienda en línea,Soleado,Alto,33,0,13.9942,-89.5597
11370,2025-08-03 15:57:51.712375,San Miguel,Restaurante,Lluvioso,Alto,70,36,13.4833,-88.1833
11371,2025-06-30 18:23:52.453062,San Salvador,Tienda en línea,Lluvioso,Bajo,47,25,13.6929,-89.2182
11372,2025-07-24 02:21:07.934051,Santa Ana,Tienda en línea,Nublado,Medio,50,28,13.9942,-89.5597
11373,2025-04-14 19:04:38.422022,Santa Ana,Tienda en línea,Lluvioso,Bajo,36,6,13.9942,-89.5597
11374,2025-03-05 01:05:32.688281,Santa Ana,Farmacia,Soleado,Medio,41,9,13.9942,-89.5597
11375,2025-07-23 13:19:47.040982,San Miguel,Supermercado,Nublado,Medio,38,0,13.4833,-88.1833
11376,2025-04-24 08:03:09.213506,San Salvador,Farmacia,Nublado,Bajo,37,0,13.6929,-89.2182
11377,2025-06-17 14:04:57.585002,San Salvador,Farmacia,Soleado,Alto,45,12,13.6929,-89.2182
11378,2025-06-30 12:38:17.757018,Santa Ana,Supermercado,Soleado,Bajo,39,4,13.9942,-89.5597
11379,2025-05-05 23:12:28.660567,San Miguel,Supermercado,Soleado,Alto,44,9,13.4833,-88.1833
11380,2025-03-26 20:44:28.471154,San Miguel,Supermercado,Nublado,Bajo,32,8,13.4833,-88.1833
11381,2025-05-05 05:44:37.525334,San Salvador,Farmacia,Soleado,Bajo,15,0,13.6929,-89.2182
11382,2025-07-27 13:14:37.285005,San Miguel,Tienda en línea,Nublado,Bajo,26,4,13.4833,-88.1833
11383,2025-07-04 06:27:39.486096,Santa Ana,Tienda en línea,Nublado,Bajo,32,2,13.9942,-89.5597
11384,2025-03-08 16:10:32.391929,San Salvador,Supermercado,Lluvioso,Medio,44,15,13.6929,-89.2182
11385,2025-07-27 22:13:53.012383,Santa Ana,Farmacia,Nublado,Medio,59,19,13.9942,-89.5597
11386,2025-05-11 08:13:40.886042,San Salvador,Farmacia,Nublado,Medio,48,17,13.6929,-89.2182
11387,2025-06-08 19:38:44.953563,San Miguel,Restaurante,Soleado,Alto,37,0,13.4833,-88.1833
11388,2025-03-07 09:19:56.777366,San Salvador,Tienda en línea,Soleado,Medio,52,13,13.6929,-89.2182
11389,2025-06-03 12:10:42.001370,Santa Ana,Tienda en línea,Lluvioso,Bajo,36,10,13.9942,-89.5597
11390,2025-03-28 20:12:20.006718,Santa Ana,Tienda en línea,Nublado,Medio,48,15,13.9942,-89.5597
11391,2025-04-05 05:06:07.818094,Santa Ana,Restaurante,Nublado,Alto,43,17,13.9942,-89.5597
11392,2025-06-08 17:39:26.301329,Santa Ana,Supermercado,Nublado,Bajo,33,11,13.9942,-89.5597
11393,2025-06-12 06:40:52.170271,San Salvador,Restaurante,Nublado,Medio,44,14,13.6929,-89.2182
11394,2025-04-01 04:54:39.767247,La Libertad,Restaurante,Nublado,Alto,58,24,13.4883,-89.3222
11395,2025-07-05 18:39:39.732533,San Miguel,Supermercado,Nublado,Alto,45,6,13.4833,-88.1833
11396,2025-06-10 17:35:17.237331,Santa Ana,Tienda en línea,Nublado,Alto,59,24,13.9942,-89.5597
11397,2025-08-29 02:02:27.495723,La Libertad,Supermercado,Soleado,Bajo,25,0,13.4883,-89.3222
11398,2025-08-17 22:09:27.130717,Santa Ana,Supermercado,Nublado,Medio,45,10,13.9942,-89.5597
11399,2025-07-16 05:55:21.603868,San Miguel,Tienda en línea,Soleado,Alto,31,0,13.4833,-88.1833
11400,2025-08-25 18:57:32.525569,Santa Ana,Restaurante,Soleado,Medio,46,10,13.9942,-89.5597
11401,2025-05-08 07:05:34.978632,San Miguel,Restaurante,Lluvioso,Bajo,49,27,13.4833,-88.1833
11402,2025-08-27 08:37:57.749871,La Libertad,Supermercado,Lluvioso,Medio,49,23,13.4883,-89.3222
11403,2025-04-07 15:57:25.179352,San Miguel,Tienda en línea,Nublado,Alto,49,24,13.4833,-88.1833
11404,2025-04-22 07:34:14.244595,San Salvador,Supermercado,Lluvioso,Bajo,26,1,13.6929,-89.2182
11405,2025-04-16 16:36:34.775604,La Libertad,Farmacia,Soleado,Alto,49,26,13.4883,-89.3222
11406,2025-07-15 06:56:19.060980,San Salvador,Tienda en línea,Soleado,Bajo,36,4,13.6929,-89.2182
11407,2025-08-22 00:29:02.568437,La Libertad,Farmacia,Nublado,Medio,26,0,13.4883,-89.3222
11408,2025-06-29 21:32:51.744887,Santa Ana,Farmacia,Nublado,Bajo,30,0,13.9942,-89.5597
11409,2025-03-21 07:54:39.477700,Santa Ana,Supermercado,Nublado,Bajo,23,0,13.9942,-89.5597
11410,2025-05-15 14:41:16.756492,La Libertad,Supermercado,Soleado,Bajo,33,11,13.4883,-89.3222
11411,2025-05-31 10:09:46.632908,La Libertad,Supermercado,Soleado,Bajo,43,17,13.4883,-89.3222
11412,2025-04-02 22:17:51.212735,Santa Ana,Supermercado,Nublado,Alto,48,19,13.9942,-89.5597
11413,2025-05-16 14:47:41.743328,San Miguel,Tienda en línea,Lluvioso,Alto,58,21,13.4833,-88.1833
11414,2025-06-25 00:06:09.851255,La Libertad,Supermercado,Nublado,Medio,45,16,13.4883,-89.3222
11415,2025-05-27 04:29:43.794038,La Libertad,Restaurante,Nublado,Medio,49,12,13.4883,-89.3222
11416,2025-03-06 16:08:23.747253,Santa Ana,Supermercado,Nublado,Bajo,20,0,13.9942,-89.5597
11417,2025-05-14 00:49:10.393764,La Libertad,Farmacia,Lluvioso,Alto,48,25,13.4883,-89.3222
11418,2025-03-18 15:10:20.115405,San Salvador,Tienda en línea,Soleado,Bajo,35,7,13.6929,-89.2182
11419,2025-06-19 16:11:09.205134,Santa Ana,Supermercado,Nublado,Alto,61,30,13.9942,-89.5597
11420,2025-06-03 09:12:31.260213,La Libertad,Farmacia,Nublado,Alto,32,11,13.4883,-89.3222
11421,2025-07-27 11:25:18.134568,San Miguel,Tienda en línea,Nublado,Medio,39,11,13.4833,-88.1833
11422,2025-03-02 14:59:40.188664,Santa Ana,Farmacia,Nublado,Bajo,34,9,13.9942,-89.5597
11423,2025-08-05 14:21:03.279909,Santa Ana,Tienda en línea,Soleado,Bajo,25,0,13.9942,-89.5597
11424,2025-03-21 12:40:50.087868,Santa Ana,Supermercado,Lluvioso,Alto,45,12,13.9942,-89.5597
11425,2025-07-31 17:22:09.395091,San Salvador,Restaurante,Nublado,Alto,34,9,13.6929,-89.2182
11426,2025-05-04 07:30:11.146136,Santa Ana,Restaurante,Soleado,Bajo,40,6,13.9942,-89.5597
11427,2025-04-09 23:50:19.652644,Santa Ana,Tienda en línea,Soleado,Alto,63,25,13.9942,-89.5597
11428,2025-05-22 02:45:58.093554,San Miguel,Supermercado,Lluvioso,Medio,42,11,13.4833,-88.1833
11429,2025-03-27 09:00:33.986310,Santa Ana,Restaurante,Nublado,Bajo,48,10,13.9942,-89.5597
11430,2025-03-18 08:55:54.081501,San Miguel,Restaurante,Lluvioso,Alto,43,17,13.4833,-88.1833
11431,2025-04-16 10:44:12.271876,Santa Ana,Supermercado,Soleado,Bajo,38,11,13.9942,-89.5597
11432,2025-03-09 17:03:04.465467,La Libertad,Supermercado,Lluvioso,Medio,38,13,13.4883,-89.3222
11433,2025-07-03 08:55:17.239097,La Libertad,Supermercado,Soleado,Alto,52,16,13.4883,-89.3222
11434,2025-07-09 08:17:08.935573,San Salvador,Supermercado,Nublado,Medio,34,3,13.6929,-89.2182
11435,2025-06-09 22:08:06.822221,Santa Ana,Restaurante,Soleado,Alto,53,33,13.9942,-89.5597
11436,2025-08-08 22:51:45.437816,San Salvador,Tienda en línea,Lluvioso,Alto,56,26,13.6929,-89.2182
11437,2025-05-05 17:06:49.888773,San Salvador,Tienda en línea,Nublado,Alto,30,6,13.6929,-89.2182
11438,2025-08-27 04:04:06.940244,La Libertad,Farmacia,Soleado,Bajo,43,14,13.4883,-89.3222
11439,2025-07-11 22:35:24.475837,San Miguel,Farmacia,Soleado,Alto,56,29,13.4833,-88.1833
11440,2025-07-18 04:44:22.305965,San Miguel,Farmacia,Soleado,Bajo,17,0,13.4833,-88.1833
11441,2025-04-12 06:56:49.046631,Santa Ana,Farmacia,Soleado,Medio,37,16,13.9942,-89.5597
11442,2025-07-19 10:46:30.445159,San Miguel,Restaurante,Lluvioso,Bajo,52,20,13.4833,-88.1833
11443,2025-03-30 04:19:02.954281,Santa Ana,Supermercado,Nublado,Bajo,20,0,13.9942,-89.5597
